source_imageid,destination_imageid,distance
1140,122,11.08
1140,148,11.91
1140,152,12.96
1140,1757,13.53
1140,1228,14.57
1140,1186,14.72
1140,1133,14.97
1140,2351,15.08
1140,142,15.08
1140,1488,15.95
1140,2074,16.48
1143,1087,9.14
1143,1113,9.23
1143,1295,9.77
1143,1127,10.27
1143,1285,10.97
1143,1423,12.15
1143,1519,12.38
1143,689,12.49
1143,2214,12.85
1143,2008,12.97
1143,1273,13.31
1144,1660,12.33
1144,2242,12.42
1144,254,16.14
1145,1148,10.48
1145,1947,10.82
1145,2007,11.13
1145,1633,11.6
1145,1452,12.79
1145,1093,13.22
1145,764,16.0
1145,494,16.53
1145,407,17.86
1145,2364,18.12
1146,1116,1.09
1146,1115,4.24
1146,1512,10.81
1146,1206,14.26
1146,1282,14.34
1147,606,10.63
1147,1285,10.8
1147,413,10.97
1147,1256,11.11
1147,1295,11.32
1147,1278,11.37
1147,2213,11.92
1147,390,11.94
1147,2271,12.51
1147,894,12.58
1147,1752,12.71
1147,470,12.78
1147,1781,12.79
1147,2194,13.23
1147,1204,13.58
1147,1273,14.07
1147,2170,14.14
1148,1947,3.52
1148,1452,5.48
1148,2241,6.48
1148,2007,8.16
1148,950,9.11
1148,2108,9.13
1148,764,10.4
1148,1145,10.48
1148,1093,12.09
1148,1633,13.82
1148,1714,14.3
1148,2254,14.34
1148,2220,14.95
1148,396,15.13
1148,1751,16.3
1148,242,16.47
1148,1420,16.59
1148,2226,17.08
1149,1222,6.35
1149,1073,8.25
1149,1573,11.84
1149,770,15.69
1149,1530,16.04
1149,555,16.66
1149,506,17.01
1149,852,17.24
1149,2302,17.58
1149,1552,18.91
1149,1762,19.04
1149,1763,19.04
1149,720,20.03
1149,1404,20.08
1149,1213,20.16
1149,612,20.44
1149,1970,21.06
1149,702,21.09
1149,1745,21.83
1149,650,23.22
1149,1731,23.34
1149,1743,23.64
1149,2087,23.98
1152,1077,19.06
1152,1751,20.34
1152,2360,20.98
1152,1788,22.33
1152,1337,22.63
1152,396,22.95
1153,2214,14.26
1153,1486,16.08
1153,2271,16.32
1153,2241,16.94
1153,804,17.46
1153,1045,17.7
1153,1220,17.99
1153,1119,18.22
1153,1818,18.49
1153,2176,18.77
1153,470,18.88
1153,995,19.01
1153,1278,19.26
1153,1944,19.37
1153,249,19.38
1153,2103,19.63
1154,1213,5.31
1154,555,11.25
1154,768,11.82
1154,720,12.12
1154,630,14.8
1154,1663,15.62
1154,1675,16.1
1154,1213,5.31
1154,555,11.25
1154,768,11.82
1154,720,12.12
1154,630,14.8
1154,1663,15.62
1154,1675,16.1
1157,961,17.82
1157,943,19.02
1157,930,19.33
1157,214,19.36
1157,970,19.44
1157,928,20.36
1159,1178,7.78
1159,1217,7.98
1159,1113,10.02
1159,602,11.08
1159,2214,11.11
1159,1045,11.13
1159,1127,11.43
1159,1119,12.48
1159,638,12.9
1159,1220,14.04
1159,1044,14.45
1159,2170,15.1
1159,2176,15.26
1159,1278,15.68
1159,1295,16.11
1159,302,16.14
1159,995,16.21
1159,2114,16.86
1159,1285,17.0
1160,1401,6.43
1160,2177,12.58
1160,2255,13.71
1160,2111,15.28
1160,276,15.82
1160,2252,16.03
1160,1104,17.49
1160,2318,17.63
1160,1401,6.37
1160,2177,12.54
1160,2255,13.71
1160,2111,15.28
1160,276,15.77
1160,2252,16.02
1165,845,3.51
1165,874,4.73
1165,839,16.72
1165,689,17.56
1166,2210,17.53
1166,14,19.32
1166,1777,19.37
1166,1251,19.96
1170,1176,7.82
1170,1114,7.82
1170,2242,11.27
1170,313,11.73
1170,1788,13.56
1170,2360,13.99
1170,2254,14.29
1170,254,14.48
1172,951,17.49
1172,1444,18.24
1172,441,19.53
1172,416,19.86
1172,196,21.43
1172,1644,21.89
1172,327,21.9
1172,1118,22.69
1172,272,23.07
1172,1727,23.49
1172,200,23.5
1172,2181,23.64
1172,386,24.09
1172,90,24.45
1172,986,24.57
1172,861,25.05
1172,1568,25.39
1172,451,25.5
1175,1701,16.5
1175,1757,17.69
1175,279,18.24
1175,688,18.6
1175,2262,19.09
1175,234,19.29
1175,148,19.7
1175,697,20.21
1175,313,20.23
1176,1114,3.15
1176,1170,7.82
1176,1788,9.92
1176,2242,11.36
1176,254,11.69
1176,2125,13.55
1176,1909,14.58
1177,1246,5.36
1177,2159,11.65
1177,1278,11.82
1177,606,14.34
1177,1818,15.17
1177,1087,16.32
1177,1781,16.97
1178,1113,6.74
1178,1127,7.51
1178,1159,7.78
1178,1751,9.09
1178,985,9.21
1178,249,9.37
1178,1044,9.71
1178,2214,10.62
1178,1217,11.05
1178,2170,11.5
1178,1781,12.63
1178,1087,13.06
1178,2176,13.82
1178,2213,13.88
1178,1199,14.29
1178,126,14.57
1183,386,19.6
1183,200,19.79
1184,186,12.89
1184,1507,13.16
1184,196,14.47
1184,263,15.32
1184,1220,16.67
1186,2251,4.4
1186,1488,6.23
1186,2267,7.88
1186,2262,8.79
1186,2351,8.9
1186,1133,9.42
1186,2133,9.57
1186,1757,9.83
1186,1228,10.05
1186,2033,10.26
1186,142,10.72
1186,2125,11.44
1186,2350,11.48
1187,279,16.86
1187,148,17.14
1187,1517,17.41
1187,1757,17.98
1187,875,18.52
1187,1434,19.83
1187,771,22.25
1187,447,22.29
1187,697,23.02
1187,1701,23.28
1188,494,10.06
1188,352,10.23
1188,1585,10.46
1188,1282,11.4
1188,796,11.78
1188,984,12.28
1188,400,13.01
1188,1499,13.01
1188,7,13.83
1188,2025,14.07
1188,1750,15.43
1192,994,18.12
1192,2315,19.97
1192,1337,21.05
1192,1777,21.24
1192,560,21.33
1192,2255,21.5
1196,412,13.59
1196,1005,18.42
1196,364,20.65
1197,948,2.57
1197,963,4.86
1197,844,9.11
1197,1001,9.55
1197,817,13.36
1197,165,14.39
1197,1650,15.6
1199,1420,8.71
1199,1751,8.74
1199,1659,10.02
1199,2254,10.14
1199,2194,11.07
1199,254,11.13
1199,718,11.19
1199,276,11.26
1199,2242,11.31
1200,13,14.03
1200,1808,17.59
1200,271,19.77
1200,661,19.86
1200,2181,19.86
1200,2172,20.9
1200,1681,21.42
1200,454,21.48
1200,1932,21.51
1200,2313,21.76
1200,1634,21.82
1200,1304,21.85
1200,1054,22.04
1200,521,22.55
1200,655,22.59
1202,1277,5.62
1202,1413,9.61
1202,262,9.76
1202,1715,12.26
1202,142,12.42
1202,148,13.06
1202,697,13.64
1202,1302,15.59
1202,824,16.51
1202,152,16.67
1202,1307,16.67
1202,364,16.79
1202,1757,17.08
1202,329,17.09
1204,413,9.11
1204,366,9.58
1204,1278,9.64
1204,2355,10.23
1204,436,11.38
1204,1256,12.62
1204,2213,12.82
1204,1925,13.19
1204,2194,13.41
1204,1147,13.58
1204,1647,13.8
1204,2360,15.37
1204,1087,15.43
1205,1051,4.15
1205,1420,8.13
1205,2293,9.73
1205,1982,11.6
1205,324,11.93
1205,2242,13.47
1205,690,13.86
1205,254,13.93
1206,759,11.8
1206,1780,11.86
1206,1333,12.36
1206,1945,12.88
1206,1821,13.57
1206,2206,13.67
1206,1428,13.8
1206,1215,14.53
1206,881,16.02
1207,859,20.46
1207,757,21.7
1207,735,22.09
1207,2196,22.19
1207,1732,22.77
1207,1827,22.78
1207,332,22.84
1207,1681,23.85
1208,332,15.53
1208,2196,15.85
1208,1510,16.53
1208,1805,19.45
1209,2145,17.45
1209,1847,18.2
1209,928,18.84
1209,930,19.11
1209,1938,19.44
1209,1686,19.72
1209,2270,19.87
1209,2006,20.07
1209,1844,20.37
1209,2264,20.79
1209,1999,20.88
1209,1934,21.11
1209,2004,21.34
1209,2078,21.4
1209,2077,21.42
1209,1571,21.73
1213,852,9.33
1213,768,12.79
1213,1016,13.31
1213,720,13.67
1213,630,17.06
1213,1154,5.31
1213,768,12.85
1213,1663,13.65
1213,720,13.73
1213,1493,15.66
1213,1495,15.66
1213,1544,16.2
1213,630,17.05
1213,1621,17.06
1214,1452,6.65
1214,2241,8.3
1214,547,12.39
1214,2054,12.83
1214,1249,13.14
1214,396,14.15
1214,1915,16.47
1214,2220,16.81
1214,2226,17.74
1214,1199,17.99
1214,242,18.11
1215,759,10.9
1215,364,13.13
1215,773,13.32
1215,1400,14.14
1215,2087,14.28
1215,1206,14.53
1215,1512,15.27
1215,631,15.68
1217,1159,7.98
1217,1178,11.05
1217,985,11.72
1217,2214,12.53
1217,1044,13.76
1217,1781,14.08
1217,2213,14.25
1217,1119,14.63
1217,1045,15.03
1217,995,15.43
1217,1278,15.56
1217,265,16.05
1217,1147,16.31
1217,413,16.33
1217,1295,16.43
1217,1285,16.5
1217,1717,16.54
1220,1278,7.95
1220,1119,8.7
1220,2254,9.07
1220,1045,9.45
1220,1044,9.87
1220,602,10.09
1220,2170,11.58
1220,2176,12.39
1220,638,12.69
1220,1507,13.2
1222,1091,12.3
1222,1621,12.33
1222,2302,15.24
1222,770,16.05
1222,506,16.07
1222,852,16.97
1222,1675,16.97
1222,555,17.94
1222,1607,18.14
1222,1265,18.26
1222,1970,18.78
1222,1404,19.03
1222,612,21.02
1222,334,22.55
1223,998,13.6
1223,1750,14.58
1223,174,15.64
1223,1196,16.74
1223,412,18.04
1223,26,18.3
1223,352,18.31
1223,864,18.45
1225,736,18.32
1225,2064,22.64
1225,1709,23.99
1225,330,24.18
1225,2123,24.78
1225,1917,25.0
1227,299,20.43
1227,2076,23.97
1228,1133,6.22
1228,1757,9.77
1228,1186,10.05
1228,2251,11.87
1228,1134,12.06
1228,142,13.07
1228,2351,13.12
1228,148,13.8
1228,1488,13.95
1228,1126,14.04
1228,2267,14.17
1228,1112,14.23
1228,1140,14.57
1229,1278,21.73
1229,995,22.33
1229,606,23.39
1229,1295,23.85
1229,1087,24.48
1229,1273,24.6
1229,2054,25.48
1229,602,25.56
1229,2360,25.91
1231,909,21.39
1231,236,25.57
1231,1659,25.84
1232,263,14.15
1232,2262,14.57
1232,1233,15.23
1232,1312,15.64
1232,1862,15.74
1233,2262,14.82
1233,352,15.06
1233,1232,15.23
1233,604,16.31
1233,2033,16.45
1233,2292,16.89
1233,2254,17.09
1236,1570,19.37
1236,139,19.53
1236,1634,23.08
1236,1120,23.09
1236,299,23.47
1236,459,23.92
1236,842,24.02
1236,1489,24.53
1237,327,11.71
1237,655,17.86
1237,200,19.69
1237,416,20.3
1237,451,20.39
1245,2016,8.37
1245,835,14.71
1245,2176,16.85
1245,274,17.15
1246,1177,5.36
1246,2159,14.99
1246,380,18.47
1246,1818,19.19
1246,1278,19.65
1248,1727,16.46
1248,1848,19.25
1248,2350,19.57
1248,2262,19.91
1248,1757,19.91
1248,890,20.44
1248,875,20.49
1248,186,21.23
1248,1312,21.74
1249,1633,11.89
1249,677,14.68
1249,1170,15.69
1249,2054,17.29
1249,1176,17.77
1251,969,19.43
1251,1051,20.79
1256,606,6.93
1256,1278,8.41
1256,390,9.5
1256,413,9.57
1256,602,10.9
1256,1147,11.11
1256,1220,11.2
1256,1818,11.45
1256,1273,11.99
1256,1204,12.62
1256,1717,12.63
1256,2170,12.82
1256,2355,13.17
1256,366,13.71
1256,1925,14.03
1259,612,11.1
1261,1659,15.98
1261,2252,16.15
1261,956,19.1
1261,2320,19.21
1261,236,19.76
1265,852,8.77
1265,334,12.45
1265,612,14.92
1265,720,15.11
1265,768,15.39
1265,1621,15.69
1265,555,15.91
1265,1016,16.42
1265,1404,16.59
1265,1607,17.56
1265,630,17.6
1265,1222,18.26
1265,1091,18.64
1265,2302,19.55
1266,279,15.5
1266,151,16.78
1266,148,18.56
1266,1517,18.83
1266,697,19.22
1266,2350,19.3
1266,1655,19.54
1266,1434,20.52
1266,1833,20.69
1271,637,16.46
1271,324,17.44
1271,464,18.61
1273,1295,8.5
1273,1285,8.94
1273,1717,9.08
1273,390,9.72
1273,436,9.93
1273,606,9.93
1273,1087,10.19
1273,1278,10.75
1273,2214,11.32
1273,1220,11.57
1273,1925,11.69
1273,197,11.91
1273,995,12.06
1273,1119,12.63
1273,1781,12.98
1273,2360,13.34
1273,2103,13.63
1273,602,13.69
1273,1045,14.06
1273,1147,14.07
1277,1202,5.62
1277,1413,12.98
1277,262,13.44
1277,875,14.2
1277,122,15.29
1277,148,16.52
1277,1715,16.74
1277,697,17.31
1277,604,18.1
1277,1672,19.02
1277,1302,19.56
1277,152,19.64
1278,606,6.81
1278,1220,7.95
1278,1295,8.39
1278,390,8.89
1278,1285,9.24
1278,1087,9.3
1278,995,10.59
1278,1273,10.75
1278,1045,10.82
1282,1188,11.4
1282,2033,12.93
1282,7,14.66
1282,1683,14.83
1285,1295,1.32
1285,1273,8.94
1285,1278,9.24
1285,390,10.39
1285,1147,10.8
1285,1119,11.07
1285,2214,11.24
1285,1717,11.6
1285,1087,11.63
1285,1045,12.74
1285,602,12.93
1285,1781,13.24
1285,436,14.14
1285,638,14.4
1285,2176,14.59
1285,2213,14.82
1292,1781,21.4
1292,2176,21.81
1292,602,23.79
1292,2170,23.87
1292,2220,24.09
1292,2271,24.83
1292,2226,24.97
1292,396,25.36
1292,754,25.8
1292,2254,25.84
1292,1781,21.4
1292,2176,21.81
1292,602,23.79
1292,2170,23.87
1292,2220,24.09
1292,2271,24.83
1292,2226,24.97
1292,396,25.36
1292,754,25.8
1292,2254,25.84
1294,126,11.13
1294,638,12.55
1294,2254,13.98
1294,249,14.72
1294,2176,15.06
1294,1779,16.58
1294,1309,16.74
1294,2271,17.66
1294,1500,17.7
1295,1285,1.32
1295,606,7.29
1295,1278,8.39
1295,1273,8.5
1295,1087,9.88
1295,2214,10.54
1295,1119,10.62
1295,390,10.75
1295,1045,11.68
1295,1717,11.68
1295,995,11.98
1295,602,12.81
1295,638,13.41
1295,436,14.16
1295,2176,14.41
1295,2213,14.44
1296,899,17.7
1296,1000,26.29
1296,1467,27.95
1301,1206,17.05
1301,1821,18.58
1301,1333,19.22
1301,1780,19.87
1301,2025,21.67
1301,984,22.27
1302,1307,1.62
1302,152,9.75
1302,90,12.27
1302,697,12.48
1302,148,12.72
1302,2348,13.89
1302,1856,14.04
1302,313,14.28
1302,364,14.84
1302,1103,15.16
1303,2175,21.27
1303,332,21.34
1303,1718,21.57
1303,1510,22.61
1304,318,16.23
1304,327,16.48
1304,272,18.17
1304,200,18.59
1304,1808,19.79
1304,386,20.4
1304,264,20.98
1304,416,21.63
1304,1200,21.85
1304,2313,21.93
1307,1302,1.62
1307,148,12.6
1307,697,13.22
1307,1488,13.55
1307,313,14.07
1307,364,14.59
1307,2348,15.1
1309,2111,17.48
1309,1470,17.63
1309,407,17.81
1309,1486,17.82
1309,2176,17.91
1309,126,17.95
1309,1220,18.44
1309,2254,18.52
1309,2008,18.84
1309,2210,19.08
1309,1233,19.55
1309,2338,19.86
1312,1757,8.58
1312,2350,13.19
1312,2262,14.0
1312,697,14.4
1312,1701,14.66
1312,142,15.6
1312,1232,15.64
1312,2033,15.77
1312,313,16.63
1317,2315,19.38
1317,1318,0.0
1318,1317,0.0
1324,498,10.36
1324,543,12.42
1324,1847,12.96
1324,84,13.51
1324,2129,13.87
1326,758,36.59
1326,796,36.68
1326,1084,38.34
1326,1672,39.79
1326,494,40.62
1326,1512,40.77
1333,1780,1.7
1333,1821,2.82
1333,1206,12.36
1333,984,13.52
1333,758,13.89
1333,796,13.92
1333,2250,14.06
1333,2025,14.89
1333,1585,15.68
1333,494,16.3
1337,2066,15.07
1337,2310,17.42
1337,2329,19.6
1337,1192,21.05
1337,2178,21.5
1337,1777,22.47
1337,1152,22.63
1337,2359,23.02
1337,1442,23.23
1353,764,22.99
1353,835,24.11
1353,300,26.23
1353,184,26.41
1353,1550,26.76
1353,1251,26.94
1353,2241,27.19
1353,1148,28.56
1353,1452,29.46
1353,418,29.7
1353,1947,29.77
1388,1943,14.98
1388,1839,17.57
1388,1006,18.27
1388,904,18.55
1388,1862,20.21
1388,1396,20.96
1388,1643,21.06
1388,2339,21.46
1388,1917,22.11
1388,1894,22.31
1395,859,16.07
1395,332,19.16
1395,739,20.66
1395,2196,20.92
1395,900,21.24
1395,549,21.86
1396,1388,20.96
1396,298,21.91
1396,2353,21.95
1396,186,23.21
1396,263,23.27
1396,904,23.57
1396,2372,23.73
1397,1412,12.14
1397,718,19.84
1397,2292,20.39
1397,1098,20.47
1397,1567,20.5
1397,2242,20.79
1397,1199,20.93
1397,2096,21.06
1397,828,21.06
1397,1838,21.29
1397,380,21.46
1398,768,19.5
1399,1098,8.19
1399,972,14.15
1399,2242,14.36
1399,1199,14.97
1399,1567,15.31
1400,152,13.42
1400,639,13.95
1400,1215,14.14
1400,631,14.45
1401,1160,6.37
1401,2177,14.81
1401,276,18.81
1401,2111,19.6
1401,2255,19.95
1401,2252,21.14
1404,1607,6.49
1404,770,7.97
1404,1731,8.42
1404,506,8.94
1404,1552,9.13
1404,1675,11.98
1404,2184,13.53
1404,1825,15.16
1404,852,15.31
1404,1573,16.31
1404,1265,16.59
1404,1621,16.95
1404,1091,16.99
1404,2302,17.32
1404,1222,19.03
1404,264,19.6
1408,2255,10.21
1408,276,11.59
1408,606,12.11
1408,1199,12.53
1408,1751,12.7
1408,1278,13.08
1408,1720,13.26
1408,1104,13.48
1408,2114,13.62
1408,1177,13.69
1408,1087,13.91
1408,828,14.4
1409,988,24.59
1409,953,24.59
1409,876,26.12
1409,1777,26.31
1409,444,26.47
1412,1397,12.14
1412,2292,14.98
1412,254,15.33
1412,1199,15.93
1412,2242,16.35
1412,2069,16.64
1413,1715,6.68
1413,1202,9.61
1413,262,12.75
1413,1277,12.98
1413,329,15.36
1413,697,17.5
1413,148,17.9
1413,1757,18.26
1413,364,18.39
1413,1215,18.5
1413,1568,18.71
1413,875,19.08
1413,824,19.38
1414,970,15.93
1414,938,18.62
1414,214,18.8
1414,1686,19.09
1414,751,20.62
1415,469,14.72
1415,418,18.19
1415,327,19.81
1415,148,20.16
1415,125,20.9
1415,299,21.53
1415,639,21.89
1415,1568,21.95
1417,984,15.16
1417,1748,17.18
1417,2300,17.74
1418,1988,8.64
1418,396,9.02
1418,254,12.59
1418,2007,13.18
1418,2242,14.1
1418,2220,14.67
1418,690,14.73
1418,1633,15.0
1418,2224,15.08
1420,1051,6.55
1420,1205,8.13
1420,677,9.6
1420,2210,11.07
1420,718,11.99
1420,2293,12.25
1420,2254,12.52
1423,1143,12.15
1423,2008,15.2
1423,2114,15.25
1423,90,16.23
1423,1519,16.39
1423,1697,16.7
1423,2050,17.7
1424,988,11.05
1424,1087,12.0
1424,2360,12.48
1424,1273,13.23
1424,1433,13.39
1424,1295,13.41
1424,1432,13.47
1424,1170,14.17
1427,2049,16.32
1427,183,17.89
1427,549,19.47
1427,904,19.81
1427,220,20.58
1428,2172,13.07
1428,1780,13.63
1428,1206,13.8
1428,1333,14.47
1428,2081,15.13
1428,790,15.99
1428,2206,16.3
1428,759,16.54
1428,1821,17.03
1428,802,17.35
1428,881,18.32
1430,779,14.1
1430,2329,20.68
1430,1188,21.6
1430,161,21.6
1430,494,21.78
1432,1273,8.31
1432,369,9.71
1432,2334,9.86
1432,1717,9.96
1432,1087,10.35
1432,1838,10.49
1432,1285,10.82
1432,1220,10.84
1432,1818,10.86
1432,2262,11.04
1432,1748,11.27
1432,1420,11.42
1432,1925,11.59
1432,2255,11.67
1432,2111,11.78
1433,1424,13.39
1433,988,16.06
1433,1087,16.08
1433,1278,16.28
1433,2360,17.03
1433,413,17.45
1433,1204,18.12
1433,1925,18.4
1433,1273,19.11
1433,436,19.87
1434,279,18.88
1434,2262,19.68
1434,875,19.82
1434,1187,19.83
1434,326,20.18
1434,697,20.44
1434,1266,20.52
1434,148,20.76
1434,2350,21.21
1434,1655,21.63
1434,151,22.03
1439,298,17.85
1439,1671,17.9
1439,1791,19.4
1439,337,19.73
1439,174,20.21
1442,560,16.45
1442,2318,16.76
1442,2315,18.02
1444,441,14.5
1444,951,16.65
1444,1172,18.24
1444,90,21.07
1444,416,21.22
1444,1644,21.42
1444,1665,23.88
1444,1568,24.77
1444,1000,25.08
1444,1638,26.37
1445,1458,10.57
1445,1199,11.34
1445,1963,12.43
1445,2318,12.45
1446,314,17.52
1446,332,19.11
1446,261,20.34
1446,1105,21.01
1446,1972,21.34
1446,2172,21.48
1450,1456,11.89
1450,1455,14.35
1450,1454,22.09
1450,1451,22.29
1450,1157,30.25
1450,698,32.36
1450,1773,32.99
1450,1743,33.97
1451,1454,0.84
1451,1450,22.29
1451,82,28.92
1451,1455,29.63
1451,1456,32.47
1451,938,35.99
1451,1227,37.69
1452,2007,9.32
1452,764,9.98
1452,2054,11.71
1452,2103,12.67
1452,1633,12.74
1452,274,14.1
1453,326,17.88
1453,1757,17.91
1453,697,20.11
1453,2350,20.34
1453,1186,20.46
1454,1451,0.84
1454,1450,22.09
1454,1455,29.1
1454,1456,31.86
1454,698,32.26
1454,938,35.78
1454,1227,36.58
1455,1450,14.35
1455,1456,14.61
1455,1454,29.1
1455,1451,29.63
1455,1227,32.69
1455,1157,34.52
1455,1092,35.19
1455,938,35.2
1455,698,35.56
1456,1450,11.89
1456,1455,14.61
1456,1157,29.41
1456,782,29.91
1456,1454,31.86
1456,1451,32.47
1456,698,33.51
1456,1092,34.26
1456,1227,34.91
1456,752,35.47
1456,1450,11.89
1456,1455,14.61
1456,1157,29.41
1456,782,29.91
1456,1454,31.86
1456,1451,32.47
1456,698,33.51
1456,1092,34.26
1456,1227,34.91
1456,752,35.47
1458,2008,9.96
1458,1711,11.01
1458,1697,11.73
1458,1051,12.32
1458,1909,13.32
1458,1615,14.09
1458,1576,14.18
1458,2305,14.45
1460,1665,20.63
1460,122,21.09
1460,846,22.6
1460,951,23.56
1460,90,26.33
1460,2206,27.31
1461,535,19.71
1461,2327,23.12
1465,1503,17.01
1465,1953,19.43
1465,956,19.89
1465,1251,20.4
1466,644,17.16
1466,1539,19.38
1466,2350,20.02
1467,464,15.89
1467,1539,16.93
1467,1144,19.08
1467,299,20.19
1470,2111,10.96
1470,2255,13.01
1470,2210,16.42
1470,2254,16.45
1471,1138,17.81
1474,2129,16.94
1474,2230,17.08
1474,1908,17.85
1474,1698,18.34
1474,1686,19.55
1474,2264,20.33
1474,1128,20.43
1474,1844,21.55
1474,483,21.56
1476,1638,17.41
1476,875,19.4
1476,466,20.62
1476,416,20.96
1476,447,20.99
1476,104,21.02
1476,1004,21.06
1476,196,21.52
1476,1831,21.8
1478,331,16.66
1478,1192,16.95
1478,2253,19.76
1478,1969,20.27
1478,1683,20.32
1486,1507,4.68
1486,2254,12.12
1486,249,14.7
1486,1779,14.71
1486,2176,15.03
1486,1500,15.57
1488,2251,4.83
1488,1186,6.23
1488,2133,8.14
1488,2351,8.22
1488,2262,8.86
1488,697,9.06
1488,2125,10.21
1488,2096,10.87
1488,1594,11.75
1488,984,11.85
1489,2337,17.28
1489,1539,18.72
1489,139,18.94
1489,326,19.48
1489,891,20.97
1491,1727,14.45
1491,861,14.97
1491,327,16.12
1491,416,17.09
1491,200,17.57
1491,253,18.55
1491,196,20.14
1491,2074,20.14
1491,441,20.74
1492,1493,7.62
1492,1495,7.62
1492,1222,8.71
1492,1149,9.79
1492,1091,9.96
1492,1573,12.09
1492,813,15.33
1492,586,15.55
1492,555,15.83
1492,1073,16.25
1492,852,16.26
1492,1544,16.55
1492,720,16.92
1492,1530,17.18
1492,1552,17.57
1492,770,17.59
1492,1265,17.62
1492,1663,18.61
1492,1154,18.81
1492,1213,18.89
1492,1970,19.38
1492,1404,20.04
1492,945,20.27
1492,946,20.27
1492,334,20.68
1492,612,20.9
1492,1745,21.92
1492,1493,7.62
1492,1495,7.62
1492,1222,8.71
1492,1149,9.79
1492,1091,9.96
1492,1573,12.09
1492,813,15.33
1492,586,15.55
1492,555,15.83
1492,1073,16.25
1492,852,16.26
1492,1544,16.55
1492,720,16.92
1492,1530,17.18
1492,1552,17.57
1492,770,17.59
1492,1265,17.62
1492,1663,18.61
1492,1154,18.81
1492,1213,18.89
1492,1970,19.38
1492,1404,20.04
1492,945,20.27
1492,946,20.27
1492,334,20.68
1492,612,20.9
1492,1745,21.92
1493,1495,0.0
1493,1492,7.62
1493,1222,10.97
1493,1530,12.09
1493,1149,12.52
1493,1573,12.76
1493,1091,13.31
1493,813,14.18
1493,1544,14.43
1493,586,14.44
1493,1213,15.66
1493,555,15.81
1493,1073,15.93
1493,1663,16.09
1493,852,17.51
1493,1265,17.57
1493,1552,18.22
1493,334,18.92
1493,1154,19.36
1493,1745,19.63
1493,770,19.68
1493,1970,20.28
1493,1404,20.76
1493,720,21.0
1493,612,21.01
1493,945,21.5
1493,946,21.5
1493,648,22.3
1495,1493,0.0
1495,1492,7.62
1495,1222,10.97
1495,1530,12.09
1495,1149,12.52
1495,1573,12.76
1495,1091,13.31
1495,813,14.18
1495,1544,14.43
1495,586,14.44
1495,1213,15.66
1495,555,15.81
1495,1073,15.93
1495,1663,16.09
1495,852,17.51
1495,1265,17.57
1495,1552,18.22
1495,334,18.92
1495,1154,19.36
1495,1745,19.63
1495,770,19.68
1495,1970,20.28
1495,1404,20.76
1495,720,21.0
1495,612,21.01
1495,945,21.5
1495,946,21.5
1495,648,22.3
1496,1617,13.44
1496,1762,15.93
1496,1763,15.93
1496,1773,17.57
1496,1743,19.84
1496,540,20.13
1496,1850,21.28
1496,2076,22.35
1498,1552,23.99
1498,506,25.5
1498,1404,25.92
1498,1731,26.86
1498,1636,28.96
1498,1825,29.73
1498,1934,29.94
1498,1650,30.85
1498,2027,31.3
1498,1844,31.53
1498,1324,31.77
1498,2352,31.81
1498,635,32.19
1498,1698,32.38
1499,1188,13.01
1499,2316,16.74
1499,400,18.02
1499,2022,19.22
1499,1115,19.32
1499,2233,19.43
1499,909,20.79
1500,1849,12.98
1500,1779,13.01
1500,1486,15.57
1500,2254,16.89
1500,1615,17.5
1500,638,17.65
1500,602,18.29
1500,249,18.75
1500,1458,19.53
1500,2008,19.8
1503,1524,20.93
1503,1953,23.05
1503,1309,23.12
1503,937,23.63
1503,2210,24.43
1503,407,24.93
1505,970,18.3
1505,1414,19.59
1505,1092,21.58
1505,1725,22.35
1505,191,24.42
1505,728,25.03
1505,1681,25.19
1507,1486,4.68
1507,1220,13.2
1507,638,13.51
1507,1849,15.89
1507,1832,17.32
1507,1309,18.48
1509,1650,10.11
1509,498,15.02
1509,1618,15.62
1509,798,16.35
1509,635,17.72
1509,543,17.75
1509,817,20.84
1510,1539,11.31
1510,2242,11.37
1510,299,14.66
1512,1815,11.0
1512,1585,13.44
1516,922,16.94
1516,1089,17.49
1516,1077,17.73
1516,2360,17.85
1516,1199,18.85
1516,2224,19.28
1516,2242,21.0
1516,1647,21.13
1517,1611,14.26
1517,104,14.49
1517,196,14.65
1517,986,14.69
1517,1757,16.1
1517,824,16.11
1517,2074,16.29
1517,151,16.3
1517,1727,16.43
1518,2242,10.21
1518,1233,10.46
1518,407,11.24
1518,677,12.22
1518,254,12.37
1518,1420,13.19
1518,1567,13.71
1518,313,13.97
1518,1051,15.27
1519,287,10.72
1519,1113,12.3
1519,1143,12.38
1519,1127,13.26
1519,1044,13.71
1519,1719,14.7
1519,1423,16.39
1519,2176,16.66
1519,2111,17.43
1519,1295,17.59
1519,14,17.72
1519,2008,17.8
1519,2226,17.85
1524,1011,15.84
1524,508,18.45
1524,1750,18.83
1524,1862,18.85
1524,2033,18.95
1524,2262,19.29
1524,1232,19.38
1530,1573,9.11
1530,1493,12.09
1530,1495,12.09
1530,1222,14.69
1530,2302,15.87
1530,1149,16.04
1530,1492,17.18
1530,1073,19.13
1530,1621,19.32
1530,1552,20.03
1530,1091,21.78
1530,1745,21.99
1530,586,22.71
1530,506,22.9
1530,1607,23.02
1530,770,23.33
1530,852,23.63
1530,555,24.34
1530,1404,25.35
1530,1731,26.31
1530,1265,26.45
